method,summary,rouge1,rouge2,rougeL,bleu,meteor,bertscore
hybrid,The IUCN has been assessing the threat of yams and other crop wild relatives in the UK.,0.27272727272727276,0.04761904761904762,0.13636363636363638,0.011729717916144343,0.18445839874411302,0.21796944737434387
abstractive,"More than 20 rice, wheat and yam plants have been listed as threatened on the latest version of the IUCN's Red List.",0.12,0.0,0.12,0.012626321979558137,0.07547169811320754,0.17319168150424957
extractive,"He and Prince Harry were making their first joint appearance at an event run by the Diana Award, established to promote their mother's belief in the positive power of young people. ""To be able to stand in front of two amazing people who are recognized across the world is just a massive honour and I can't believe it really."" The Duke of Cambridge said: ""We are so glad our mothers name is being put to good use through The Diana Award."" The winners were selected from a poll of nominations by an independent judging panel chaired by Dame Julia Cleverdon, founder of Step Up To Serve. Those to receive awards (as well as Jemima) were:",0.13333333333333336,0.015037593984962405,0.08888888888888889,0.004687734752309988,0.18050541516245489,0.12304869294166565
hybrid,The Duke of Cambridge has been named the first woman to be named the Diana Award winner..,0.22857142857142856,0.0,0.11428571428571428,0.016747526636455998,0.08379888268156424,0.2852676510810852
abstractive,The Duke of Cambridge has been named the first woman to win the Diana Award for her bravery.,0.2222222222222222,0.0,0.1111111111111111,0.016932345201716215,0.08333333333333333,0.33059704303741455
extractive,"""There are potentially over 70,000 people across Wales affected by domestic abuse. She told BBC Radio Wales: ""It's imperative that the word of abuse, mental and physical, should be known all over the country just to make everyone aware of what's happening. regardless of age."" She added: ""For a young man or a young girl to just try and control somebody else is not acceptable."" A Torfaen council spokesman said the conference was a ""call to action"" from Welsh government, councils and charities to deal with domestic abuse with a coordinated response.",0.23728813559322032,0.051724137931034475,0.13559322033898305,0.01497651198278188,0.2852099591230026,0.1597687005996704
hybrid,"A woman has said she is ""not acceptable"" to be abused by a young man or a girl.",0.3902439024390244,0.10256410256410256,0.24390243902439024,0.032556420039792394,0.21315192743764175,0.2329074889421463
abstractive,A Welsh government has launched a conference on domestic abuse in Wales to raise awareness of the issue.,0.3902439024390244,0.05128205128205128,0.1951219512195122,0.03383555779907733,0.23645833333333335,0.3260444104671478
extractive,"Cambridge International Education (CI) has scrapped exams for students in Years 11 and 13 as a result of the coronavirus pandemic. It mirrors a similar move by UK exams boards last month. ""The worry with the A-levels this year is that you have children potentially going to university that have not managed to sit a single A-level exam, so they may or may not have been judged fairly."" Dr Allinson said it was important to ""put the needs of our young people first and provide clarity to our teachers at this challenging time"".",0.2479338842975206,0.03361344537815126,0.09917355371900827,0.006538039115643738,0.18867924528301883,0.11055205762386322
hybrid,"A-level exams for children in the UK are being scrapped by the government, a study group has said.",0.3111111111111111,0.09302325581395349,0.3111111111111111,0.029132764666329483,0.1754686785550983,0.43576303124427795
abstractive,"The government has scrapped exams for pupils in the Isle of Man, a government spokesman has said.",0.372093023255814,0.19512195121951217,0.2790697674418605,0.05801251729283819,0.23654916512059365,0.4342278242111206
extractive,"Australia's Federal Court found that J&J subsidiary Ethicon failed to warn patients and surgeons about the ""risks"" posed by the products. The case is one of a series of lawsuits J&J faces over the products. The multinational was also ordered to pay $8bn in damages to a man over claims he was not warned that an anti-psychotic drug could lead to breast growth.",0.1111111111111111,0.022727272727272728,0.1111111111111111,0.005938523275835773,0.059523809523809514,0.171356663107872
hybrid,"A multinational company has been ordered to pay a man for a ""shocking"" claim that it was not warned about the risks of breast growth.",0.041666666666666664,0.0,0.041666666666666664,0.010825057921671676,0.02336448598130841,0.19073641300201416
abstractive,A company claiming to have implanted a pelvic mesh in a hospital in Australia has been ordered to pay a court for a decision to stop its claims.,0.1568627450980392,0.0,0.11764705882352941,0.012962768490885016,0.06912442396313365,0.2136029452085495
extractive,"But the Green Party said more ticket outlets were needed and questioned how vulnerable passengers would cope. TfL said its research showed the move, which came into force at 04:30 BST, was unlikely to affect tourists ""as the vast majority use a prepaid ticket, such as a Visitor Oyster, to get around the capital"". Mr Johnson said: ""I am very concerned that TfL are only planning 19 new Oyster ticket stops in preparation for the cashless switchover.",0.15384615384615385,0.0,0.07692307692307693,0.006301928209903302,0.1490066225165563,0.0993889570236206
hybrid,"A new ticket stop in Londonderry is being planned for the first time in two years, the Green Party has said.",0.21276595744680848,0.0,0.12765957446808512,0.01230503289158465,0.08130081300813008,0.1264725923538208
abstractive,A new bus service will be re-invested into a £24m scheme to help vulnerable passengers travel to London.,0.26666666666666666,0.0,0.13333333333333333,0.0136484179830343,0.12345679012345678,0.24873939156532288
extractive,"The NI Protocol is the part of the Brexit deal which created the Irish Sea border. Unilateral changes Earlier this month, the UK government changed how the protocol is being implemented without EU agreement. They have said action has been lodged in the High Court of Northern Ireland with the next hearing date in April and a full hearing expected to take place in mid May.",0.3541666666666667,0.10638297872340427,0.20833333333333331,0.021859503491916104,0.303164978889559,0.1582384556531906
hybrid,"The UK government has formally formally formally formally ratified the NI Protocol, a decision that has been lodged in the High Court of Northern Ireland.",0.2909090909090909,0.11320754716981132,0.2909090909090909,0.027106276641884985,0.12237762237762237,0.24567288160324097
abstractive,The UK government has said it is working to implement a new sea border protocol that would allow the UK to trade in horticultural products across the UK.,0.3448275862068965,0.14285714285714285,0.3448275862068965,0.09592703124244607,0.26528258362168394,0.21006956696510315
extractive,"The articles of impeachment, which were filed on Wednesday evening, criticise Mr Rosenstein for allegedly failing to comply with requests for documents relating to special counsel Robert Mueller's investigation into possible ties between the Trump campaign and Russia. Mr Rosenstein has overseen the investigation since Attorney General Jeff Sessions recused himself last year. Impeachment would have to be approved by a majority in the House and backed by two-thirds of the US Senate to convict Mr Rosenstein, which makes the plan a long shot. That doesn't mean those who want Robert Mueller's Russia investigation to continue unimpeded should breathe easy, however. The president might claim that the impeachment resolution shows Mr Rosenstein is too embattled to continue his duties and replace him with someone who would clip the special counsel's wings.",0.12738853503184716,0.0,0.08917197452229299,0.004357552017193188,0.11254019292604502,0.07483678311109543
hybrid,US President Donald Trump has defended the impeachment of a former special counsel in Russia.,0.3888888888888889,0.058823529411764705,0.16666666666666666,0.016812574960766637,0.10256410256410256,0.2790032625198364
abstractive,The US government has been accused of leaking information to the US government about possible ties between the Trump campaign and Russia.,0.2790697674418604,0.0,0.18604651162790697,0.01703000735087828,0.09900990099009903,0.19244925677776337
extractive,"""The High Commissioner has once again proven...how unqualified the Office of the High Commissioner for Human Rights (OHCHR) is in monitoring and reporting human rights in Sri Lanka as an independent actor,"" said the statement. The office of Ambassador Jayatilleka also repeated a charge often levelled by China and other countries who oppose scrutiny of their records. They charge that the ""OHCHR should be more transparent in its funding and decision-making"" and ""more representative of the world's peoples and regions in its composition."" Neuer said Sri Lanka's latest statement against High Commissioner Arbour's office ""only underscores the dangerous attempts by repressive regimes to eliminate all forms of independent human rights scrutiny.",0.23448275862068962,0.06993006993006994,0.13793103448275862,0.012909678894088348,0.2559923778958981,0.17352542281150818
hybrid,"Sri Lanka's High Commissioner for Human Rights has been accused of ""unqualified"" conduct by the Office of the High Commissioner for Human Rights.",0.4150943396226415,0.19607843137254902,0.3018867924528302,0.03796069913873719,0.33533834586466166,0.35886481404304504
abstractive,"UN chief says Sri Lankan Human Rights Council should not be a ""defeated"" official",0.09302325581395349,0.0,0.09302325581395349,0.008262982699018007,0.038910505836575876,0.13648897409439087
extractive,"'Enormous pressure' Former EastEnders star John Partridge said Dyer was likely to be under a great deal of pressure while working on EastEnders due to the ""relentless"" schedule. He told ITV's Good Morning Britain: ""I'm sure he's under enormous pressure, but I'm sure he has a great response from people in the street. ""But it is relentless, the schedule there can be relentless, and I should imagine if he has got any problems, or anything like that, to try and deal with life outside of that - when you're there 12, 13, or 15, 16 hours a day sometimes - that can be difficult."" Before joining EastEnders, he was best known for appearing in British films like Mean Machine and The Football Factory.",0.10071942446043165,0.0,0.07194244604316546,0.004599396138717485,0.16666666666666669,0.08474050462245941
hybrid,Former EastEnders star John Partridge has said he is under a great deal of pressure to work on EastEnders.,0.25,0.0,0.18749999999999997,0.017910634987255415,0.14705882352941177,0.3701091408729553
abstractive,Danny Dyer is to leave EastEnders after he was spotted by a BBC TV show bosses.,0.41379310344827586,0.14814814814814814,0.3448275862068966,0.08925873049179646,0.3353383458646617,0.5657503008842468
extractive,"Sales in the final three months of the financial year fell 10.6% to $5.87bn (£3.5bn), the retailer said in a statement. Almost half of the company's sales are now made online. The move comes two days after US electronics retailer Radio Shack said it would close 1,100 stores - nearly 20% of its total - in an attempt to turn around its fortunes.",0.27956989247311825,0.04395604395604396,0.17204301075268816,0.01906379539165817,0.2610327877707556,0.23633986711502075
hybrid,"US electronics retailer Radio Shack has reported a drop in sales in the last three months, a company has said.",0.1702127659574468,0.0,0.12765957446808512,0.012092211680438236,0.07604562737642585,0.23256103694438934
abstractive,Staples has closed its stores in the US and Canada after a year of adversity.,0.38095238095238093,0.05,0.23809523809523808,0.023772442617092087,0.20621366279069767,0.31431910395622253
extractive,"The rules are key to the game However dull it may be, the operational rules for the 2015 Paris climate agreement will govern the way the world tackles climate change for decades to come. The key thing was not to unravel the carefully negotiated Paris agreement by having one set of rules for the rich countries and another one for the poor. Climate commissioner Miguel Arias Canete explained how the new rules would work. ""I think the beauty of multilateralism is that it is the effort of everybody,"" said Spanish Ecology Minister Teresa Ribera. ""And what we have seen is that everybody has supported the package, no single country has decided to step down. While negotiators have been congratulating themselves on a job well done in landing the rulebook, there are many voices here who feel that the agreement does not go far enough. ""If people think the rulebook is the way to get the world on that path, it is not robust or ambitious enough."" 5. The sense that perhaps this UN process doesn't quite connect with the modern world was summed up best by Mohamed Nasheed, the former president of the Maldives and now their lead climate negotiator. ""Almost 10 years since I was last at these climate negotiations, I must say, nothing much seems to have changed.",0.17054263565891473,0.054687499999999986,0.10852713178294573,0.011729972103636995,0.23391912817865776,0.05474010482430458
hybrid,"The UN has a new rulebook that will help the world tackle climate change, a UN climate change expert has said.",0.1724137931034483,0.07142857142857142,0.13793103448275862,0.014641060032484136,0.07062146892655367,0.2594737410545349
abstractive,"The UN climate negotiations in France and Germany have been a success, but the climate negotiations are still a bit strained.",0.27586206896551724,0.07142857142857142,0.27586206896551724,0.017411252761812105,0.15029131355932204,0.3263982832431793
extractive,"It came despite spiralling rhetoric between the nuclear-armed neighbours, which had suggested increasing hostility. Earlier in the week, China's state-run Global Times had said Chinese troops would ""quickly deal a heavy blow to Indian troops, and they will be all annihilated"" if Delhi provoked a war. ""It would have been catastrophic for both countries and the wider region. Both countries also have many other crises to deal with. The military-level talks will happen when tensions are still high and emotions are raw,"" he says. ""Chinese troops have gone deep into the territory India claims, and there is no clarity if they will vacate those positions."" What caused the escalation will also determine how quickly disengagement can happen. ""Beijing felt punishing India will give a warning to Delhi and Washington at the same time. Aggression has been a key factor in China's foreign policy - particularly in recent months. And Chinese state media often remind the country's neighbours of its superior military might. Ms Yun says China will find it tricky to reverse the rhetoric because ""it can't come across as weak or bullied by India"".",0.12149532710280375,0.009433962264150943,0.04672897196261682,0.0036242883809649703,0.14030612244897964,0.07709984481334686
hybrid,"China has warned India and India to ""take a deep blow"" to the country's nuclear-armed neighbours, despite a escalation in tensions between the two countries.",0.19999999999999998,0.04166666666666667,0.12,0.030392167350542645,0.10775862068965517,0.14475084841251373
abstractive,"China and India have agreed to de-escalate the country's disputed border with India, despite a rift between the two countries.",0.22222222222222224,0.0,0.08888888888888888,0.015870818376119703,0.0881057268722467,0.31345313787460327
extractive,"'Getting worse' The six targets analysed by the Nuffield Trust were the: The review said the poorest performing hospitals had been getting worse on most measures for a while. But it said more recently performance had also started to decline in the top 10% of hospitals, particularly in terms of A&E, hospital operations and, to a lesser extent, hospital appointments. For example, the number of hospital operations being done has actually dropped slightly - but the waiting-time target is among those where performance has declined most steeply.",0.12389380530973451,0.018018018018018018,0.08849557522123894,0.010287414212186555,0.09615384615384616,0.13143028318881989
hybrid,"The number of hospitals in the UK has dropped by more than a quarter in the last six years, a review has found.",0.20833333333333331,0.08695652173913043,0.12499999999999997,0.03575039245566765,0.15,0.33955711126327515
abstractive,The number of patients seen within the target times at 156 hospitals has fallen to 92.8%.,0.19047619047619052,0.0,0.14285714285714282,0.011784484858203945,0.10373443983402489,0.17420631647109985
extractive,"But Godfrey Spanner, SnOasis advisor, said funding was in place and work could begin in the ""next month or so"". ""There are several sources of money - there are banks, private institutions and annuity funds that are ready to put money into SnOasis."" Mr Spanner said developers were waiting to receive support for a railway station. ""And then we'll start work."" SnOasis had been due to open in 2007 but was not granted outline planning permission until a year later.",0.11538461538461538,0.0196078431372549,0.07692307692307691,0.010604663860694715,0.14856755710414246,0.10722985863685608
hybrid,Plans for a railway station in Aberdeen have been approved by the Scottish government. The SnOasis project is to be completed in the next month.,0.20408163265306126,0.0,0.20408163265306126,0.015308943726302393,0.08620689655172413,0.3214187026023865
abstractive,"Plans for a new SnOasis resort in Suffolk have been ""very unlikely"" to go ahead, the Conservative leader has said.",0.1818181818181818,0.04761904761904762,0.1818181818181818,0.030338113372404395,0.16387665198237886,0.25183555483818054
extractive,"One of the researchers, Prof Eric Kandel, said: ""The fact that we were able to reverse age-related memory loss in mice is very encouraging. ""At the very least, it shows that this protein is a major factor, and it speaks to the fact that age-related memory loss is due to a functional change in neurons of some sort. ""Separating early changes in Alzheimer's from age-related memory decline in the clinic still presents a challenge, but understanding more about the mechanisms of each process will drive progress in this area.""",0.09345794392523364,0.0,0.07476635514018691,0.004431984415199711,0.06976744186046513,0.1268826127052307
hybrid,"A protein that is a key factor in the development of Alzheimer's, a study suggests, has been shown to be a key factor in the development of Alzheimer's.",0.18181818181818182,0.04761904761904762,0.13636363636363638,0.025927732347438295,0.20495129870129872,0.2834855914115906
abstractive,A new study has found that the brains of eight dead people have a different function than those of older humans.,0.17142857142857143,0.0,0.17142857142857143,0.016475111107446542,0.10204081632653061,0.3344956040382385
extractive,"Because of this, the council is also looking at a voluntary scheme too, as well as lobbying government for the legislation. She said: ""We are in a funding crisis in local government and we are being asked to look at new and innovative ideas."" Bill Addy CEO of Liverpool Business Improvement District (BID) said although a tourist levy was common in other European cities local businesses would need to be convinced. 'How good Liverpool is' He said: ""Private businesses would say, 'we already pay business rates, we are heavily taxed at 20%, we have a BID, that is a levy on private business'."" But he said a new levy on hotel rooms would be a way of providing funding for events and training in the hospitality industry.",0.21476510067114093,0.04081632653061224,0.12080536912751678,0.010100250244583648,0.18461538461538463,0.2294878214597702
hybrid,Liverpool City Council has asked the government to look at new and innovative ideas for a new levy on hotel rooms.,0.37209302325581395,0.0,0.1395348837209302,0.017848833977294355,0.1598173515981735,0.3702620565891266
abstractive,"Liverpool City Council has urged businesses to consider a tax on hotel rooms, a council has said.",0.358974358974359,0.05405405405405405,0.20512820512820512,0.01574059842061767,0.11627906976744187,0.3549690842628479
extractive,"The Worlds will see some 225 bands with 8,000 pipers and drummers compete at Glasgow Green on Saturday and Sunday. ""The bands have responded magnificently with 225 entries from 17 countries so visitors will enjoy hundreds of performances each day and a whole host of other entertainment as Glasgow Green is transformed into a celebration of Scottish culture."" Field Marshal Montgomery Pipe Band from Belfast won the previous two championships. The World Pipe Band Championships is organised by Glasgow Life on behalf of The Royal Scottish Pipe Band Association and Glasgow City Council.",0.2689075630252101,0.06837606837606838,0.16806722689075632,0.01942244218092447,0.31174511980152775,0.2516646385192871
hybrid,"The Worlds of Glasgow will be held in Glasgow on Saturday and Sunday, with the finals being held at the Glasgow Green.",0.2553191489361702,0.044444444444444446,0.21276595744680854,0.014859112151393511,0.14170040485829957,0.24243226647377014
abstractive,The World Pipe Band Championships in Glasgow will be held on Saturday and Sunday. The event is being held in Glasgow Green.,0.29787234042553196,0.17777777777777778,0.21276595744680854,0.0534527891343262,0.23176072048252494,0.3822921812534332
extractive,"There are four seats available for the role of senator, which comes with an island-wide mandate. There are 82 candidates up for one of the 34 seats available and 11 politicians, mostly constables, have been returned unopposed. There are also six senators who are not up for election as they are halfway through their six-year term of office.",0.15189873417721522,0.05194805194805195,0.10126582278481013,0.01418431346807848,0.13636363636363635,0.09414450079202652
hybrid,"There are 82 candidates for the role of senator in the island-wide election, with a total of 82 candidates.",0.358974358974359,0.10810810810810811,0.25641025641025644,0.05053904564754847,0.348756906077348,0.27564963698387146
abstractive,The first meeting of the Jersey Assembly has been held in the city of Jersey on the same day.,0.3157894736842105,0.1111111111111111,0.2631578947368421,0.03906947081246992,0.2823818293431553,0.3097364604473114
extractive,"Beach Buddies' Bill Dale first spotted the vegetables at Ballaugh Cronk and has since found more at The Lhen, Blue Point and Smeale beaches. ""It's not exactly what you expect to find on a beach,"" said Mr Dale. Mr Dale said: ""I'm more used to huge numbers of plastic bottles and tins cans - but I reckon the number of potatoes is giving the plastic bottles a run for their money at the moment."" ""They are pretty rotten and are not fit to eat but they are are welcome treat for wildlife around the coast."" The beach cleaning organisation runs regular beach cleaning sessions all over the Isle of Man.",0.20895522388059698,0.0909090909090909,0.11940298507462686,0.019655860026931742,0.3167640415881134,0.1807892620563507
hybrid,A beach cleaning organisation has been donating a number of vegetables to the Isle of Man.,0.5128205128205128,0.27027027027027023,0.2564102564102564,0.07172980996683273,0.31495235426008966,0.4456755816936493
abstractive,A beach cleaning organisation has been spotted a few days ago by a beach cleaning organisation.,0.20512820512820512,0.10810810810810811,0.20512820512820512,0.05450286933780679,0.16816143497757846,0.20127759873867035
extractive,"""In my view, the first step is a joint proposal [from the former coalition partners] for early elections,"" Mr Kurz said, after being voted head of the centre-right People's Party. If the election goes ahead it could see the Freedom Party, which is currently riding high in opinion polls, enter or even lead a new coalition government. The coalition between the Social Democrats and the People's Party was meant to govern until September 2018.",0.16161616161616163,0.041237113402061855,0.10101010101010101,0.006517676056153029,0.11029411764705882,0.21218924224376678
hybrid,The Social Democrats and Freedom Party have voted for a joint proposal to elect the leader of the party.,0.0975609756097561,0.0,0.0975609756097561,0.011621384133108155,0.046082949308755755,0.23968078196048737
abstractive,"Austria's Chancellor Angela Merkel has said he is ""disappointed"" by the prospect of a vote to lead the People's Party.",0.22727272727272727,0.09523809523809523,0.22727272727272727,0.06446441495327868,0.20458715596330274,0.3398696482181549
extractive,"The bloc is already Cuba's second-biggest economic partner after Venezuela, and many member states have bilateral agreements with the island. ""Cuba welcomes with satisfaction the 10 February proposal of the high official, which will put an end to the unilateral EU policies towards Cuba and accept the start of the negotiations,"" Mr Rodriguez told reporters in the Cuban capital, Havana. The announcement comes with Cuba engaged in an economic and social reform process launched by President Raul Castro.",0.18556701030927836,0.042105263157894736,0.10309278350515463,0.01180269631974388,0.15151515151515155,0.13124381005764008
hybrid,Cuba's top official has announced that it will sign a new EU-led economic deal with the island.,0.27777777777777773,0.058823529411764705,0.2222222222222222,0.0381035469136547,0.18566176470588236,0.41618478298187256
abstractive,Cuba has agreed to sign a new EU-led agreement with the EU on the issue of human rights.,0.4444444444444444,0.17647058823529413,0.4444444444444444,0.0607839609197962,0.36915204678362573,0.5387630462646484
extractive,"Officers, with the force helicopter, were called to the corner of Rolleston Drive and Coppice Road in Arnold, Nottinghamshire, just after midday. She said: ""I noticed there were at least three policemen and three police cars and the officers had rifles. ""They had their rifles aimed at an upstairs window of the flats.",0.11267605633802816,0.0,0.08450704225352113,0.007601858788372934,0.07281553398058253,0.041220005601644516
hybrid,Police officers have been called to a flat in Nottinghamshire after they were spotted by police officers.,0.34285714285714286,0.06060606060606061,0.17142857142857143,0.022334817779502403,0.2508169934640523,0.3036069869995117
abstractive,A man has been detained in Nottingham after a man was shot in the head by police.,0.5142857142857143,0.24242424242424243,0.39999999999999997,0.24078435074822624,0.3713235294117647,0.49062424898147583
extractive,"Paris-based Kering has accused the firm of making it possible for US shoppers to order counterfeit goods in bulk from Alibaba's various websites. Alibaba said it was already taking action against fake goods and that it planned to fight the case. ""[The merchant] sells its counterfeit watch for $10-$80 per piece,"" the complaint states. ""These specifically identifiable counterfeit products could not be sold without their assistance, but instead of shutting down the counterfeiters, the Alibaba defendants seek to profit from the counterfeiters' blatant violations,"" it states. ""If allegations are posting or selling counterfeit products are substantiated, we penalise the parties involved through a number of means, including enforcing the seller to reimburse the buyer, assessing penalties against the seller by limiting their ability to add listings, adopting a name-and-shame policy and closing down store fronts and permanently banning the seller from establishing another store front."" More recently, the firm has announced a tie-up with an Israeli start-up to offer visual markers - similar to but less obtrusive than QR codes - that can be scanned with its Taobao app to prove that goods are genuine.",0.0660377358490566,0.0,0.05660377358490566,0.002814424309247079,0.08021390374331551,-0.06328662484884262
hybrid,"Alibaba has accused the US-based firm of stealing counterfeit goods from its websites.. 'We're trying to profit from the counterfeiters' blatant violations,' it says.",0.12499999999999997,0.0,0.12499999999999997,0.013318664394769218,0.04694835680751174,0.03057888150215149
abstractive,French firm Kering Group has filed a lawsuit against the French firm against counterfeiters in a bid to protect its intellectual property.,0.045454545454545456,0.0,0.045454545454545456,0.012042033681462784,0.023696682464454978,0.152927964925766
extractive,"But a report to West Yorkshire Combined Authority's transport committee shows a shortage of trains and staffing issues on Sundays are hampering the changes. Mike Cartwright of West and North Yorkshire Chamber of Commerce said: """"This news is very disappointing - for both businesses and the West Yorkshire public. ""So this announcement comes on the back of an already poor form from rail operators, and underlines Bradford's campaign to get the city better connected across the north and beyond."" Follow BBC Yorkshire on Facebook, Twitter and Instagram.",0.07272727272727272,0.0,0.07272727272727272,0.005000474026233823,0.08771929824561403,0.05174599587917328
hybrid,"Bradford's rail services are unable to meet the demand for trains and staffing issues, a report has said.",0.24390243902439024,0.05128205128205128,0.1951219512195122,0.031098633023165564,0.17222222222222225,0.22021979093551636
abstractive,A report has suggested that the new route to Nottingham is to be introduced in December. It is not clear whether the services will be available until the end of the year.,0.3333333333333333,0.11538461538461538,0.2222222222222222,0.04869374129697377,0.23131793478260873,0.3613111674785614
extractive,"The MP for Bermondsey and Old Southwark wants councils to have powers to make certain properties off limits. 'It is madness' And senior Conservative sources said there was ""little to no chance"" it would ever become coalition policy. ""How are people going to be prosecuted?"" He added: ""It is madness."" Research by the Smith Institute has suggested that last year 60% of new build properties in central London were purchased by foreign buyers, who spent about £5bn.",0.18,0.0,0.12000000000000001,0.007299474197778684,0.15845070422535212,0.1456514149904251
hybrid,"The Conservatives have urged councils to have powers to make certain properties off limits, a senior Conservative MP has said.",0.27906976744186046,0.0,0.18604651162790697,0.015870818376119703,0.11013215859030837,0.30014246702194214
abstractive,The Conservatives have urged councils to use the powers of the councils to make certain properties off limits.,0.24390243902439024,0.05128205128205128,0.1951219512195122,0.031105796866997444,0.16533333333333333,0.34960243105888367
extractive,"Max's mother Rachael Woosey said they had received ""hundreds of messages"" and believed about a thousand people took part in the camp-out. ""After such a bizarre year, having little adventures like this has been great fun and it felt lovely [that] so many were joining and raising money for a great cause,"" she said. ""The children decided to do it after seeing Max on the news one evening... Ms Woosey said Max and his family were thrilled both with the numbers who took part and the £516,000 raised for the hospice.",0.2459016393442623,0.049999999999999996,0.14754098360655737,0.012998736276080166,0.1791530944625407,0.12386767566204071
hybrid,"A hospice has raised £516,000 for a charity that helped save a teen from a slumber attack has been named after Max Woosey.",0.23076923076923075,0.039999999999999994,0.15384615384615383,0.0313982673856314,0.10460251046025104,0.12338772416114807
abstractive,A man who helped a homeless man to a camping camp in Devon has been named as the first person to be a volunteer for the charity.,0.2909090909090909,0.0,0.18181818181818182,0.01651407311570451,0.1646090534979424,0.28189635276794434
extractive,"such a shocking system #glastonbury #glastonbury2017"" Another said: ""How can the Glastonbury resale tickets be sold out when nobody ever gets past the first page."" But some people were successful. Another successful fan said: ""4th time trying for Glastonbury tickets and I got them!!!! ""Thanks to everyone who bought one and sorry to those of you who missed out."" The ticket company also warned fans via Twitter not to buy tickets illegally.",0.15730337078651685,0.06896551724137931,0.0898876404494382,0.01669996280294989,0.28055555555555556,0.27602115273475647
hybrid,"A fan of Glastonbury has said he has received a ""shocking"" ticket from the ticket company.",0.1818181818181818,0.0,0.12121212121212122,0.014763098928134363,0.08875739644970414,0.4915371835231781
abstractive,The BBC has asked fans to buy a Glastonbury resale tickets to the festival on Sunday.,0.42424242424242425,0.12903225806451615,0.3636363636363636,0.05355086326309536,0.2837821519140201,0.5026833415031433
extractive,"Last year, a report into the 1976 Kingsmills Massacre linked McCreesh to the IRA murders of 10 Protestant men. 'Great offence' Ulster Unionist Danny Kennedy, who had campaigned on behalf of the Kingsmills families, welcomed the Equality Commission's decision to investigate the naming of the playground. ""The decision by nationalist councillors to vote in favour of naming a play park after an IRA terrorist was not only grossly offensive to the vast majority of people but cannot meet the council's duty to promote good relations in their area,"" he said.",0.2711864406779661,0.08620689655172414,0.1694915254237288,0.01527775172678046,0.2503991734760965,0.25532975792884827
hybrid,A play park in the town of Kingsmills has been branded 'a 'great offence' by the Equality Commission.,0.3181818181818182,0.14285714285714282,0.3181818181818182,0.05368623655877545,0.21033379058070414,0.30650538206100464
abstractive,A playground in County Down has been named after a IRA terrorist who killed 10 people in the Kingsmills massacre.,0.2608695652173913,0.04545454545454545,0.2608695652173913,0.029025962176817403,0.19575177009579345,0.31535419821739197
extractive,"One analyst said Three's pricing had ""undercut"" rivals Vodafone and EE. It charges £30 a month for true full-speed 5G. Three says it will offer unlimited data without a speed limit for £22 a month, the same price it currently charges for its 4G tariffs. ""It is surely only a matter of time before all four UK operators offer unlimited 5G data."" Mr Mann said 5G was ""crucial"" for Three because it provided ""an opportunity to reinvigorate the brand, overcome a negative network perception [and] achieve the scale it has long-for craved"".",0.19834710743801653,0.06722689075630252,0.1322314049586777,0.04349480383586357,0.2050473186119874,0.16724056005477905
hybrid,"Three has announced it will offer unlimited 5G data for a month, the company has said.",0.2380952380952381,0.1,0.2380952380952381,0.05085809159151196,0.15435684647302902,0.3709457814693451
abstractive,Three has announced it will offer 5G data without a speed limit for the first time in four years.,0.2222222222222222,0.13953488372093023,0.2222222222222222,0.09772055734607278,0.18278688524590164,0.3302233815193176
extractive,"A man in his 20s, who was in the car, later died from his injuries. The other people seriously hurt were also all in the Toyota. Officers said the white or light coloured van had the numbers 07 on its back door and was not involved in the crash.",0.27692307692307694,0.031746031746031744,0.2153846153846154,0.01796884443278609,0.23316062176165803,0.21924258768558502
hybrid,A van with numbers 07 on its back door has been reopened after a man died in a crash.,0.45714285714285713,0.1818181818181818,0.34285714285714286,0.042498102315367374,0.29422812069613125,0.36694198846817017
abstractive,A van carrying a lorry and a silver Toyota Corolla has died after a collision with a van in Boston.,0.33333333333333326,0.058823529411764705,0.2777777777777778,0.039008168236700266,0.2599932249322493,0.3209892511367798
extractive,"coli outbreaks in Wales which led to calls for a tougher stance. He was speaking after a kebab house in Cardiff was closed temporarily when a number of people fell ill in an outbreak of E. Health Minister Lesley Griffiths said: ""It is already a legal requirement for food businesses to meet hygiene regulations set out in food law, but businesses are not currently required to display their ratings and those with low scores generally do not display them. ""Compulsory display of hygiene ratings will encourage all businesses to improve their procedures and drive up standards."" About 30,000 businesses in Wales would be covered by the scheme which could be in operation by 2014. coli outbreak linked to a fish and chip shop at Llay, Wrexham two years ago has welcomed the move. ""That will effectively force them to improve their game."" A Consumer Focus Wales survey in October showed that 94% of people in Wales thought it should be compulsory for food businesses to display their food hygiene rating score.",0.14659685863874344,0.042328042328042326,0.11518324607329843,0.009552892929117401,0.2649745665939998,0.14275194704532623
hybrid,A coli outbreak in Wales has led to calls for a tougher stance. 'It is already a legal requirement',0.21052631578947367,0.05555555555555555,0.15789473684210525,0.03438549981236169,0.16611842105263158,0.19709403812885284
abstractive,A food hygiene rating scheme is to be introduced in Wales to encourage businesses to improve their hygiene ratings.,0.42105263157894735,0.16666666666666666,0.2631578947368421,0.05053904564754847,0.280016447368421,0.4764055907726288
